pop,asn,type
saopaulo,267248,route_server_peer
saopaulo,270353,route_server_peer
saopaulo,263276,route_server_peer
saopaulo,28359,route_server_peer
saopaulo,263675,route_server_peer
saopaulo,265904,route_server_peer
saopaulo,264425,route_server_peer
saopaulo,262387,route_server_peer
saopaulo,266165,route_server_peer
saopaulo,266344,route_server_peer
saopaulo,271561,route_server_peer
saopaulo,263432,route_server_peer
saopaulo,262808,route_server_peer
saopaulo,269396,route_server_peer
saopaulo,268157,route_server_peer
saopaulo,265037,route_server_peer
saopaulo,272501,route_server_peer
saopaulo,265424,route_server_peer
saopaulo,262785,route_server_peer
saopaulo,268529,route_server_peer
saopaulo,262770,route_server_peer
saopaulo,262979,route_server_peer
saopaulo,271670,route_server_peer
saopaulo,263067,route_server_peer
saopaulo,271604,route_server_peer
saopaulo,52818,route_server_peer
saopaulo,2635,route_server_peer
saopaulo,53061,route_server_peer
saopaulo,267994,route_server_peer
saopaulo,16921,route_server_peer
saopaulo,269033,route_server_peer
saopaulo,63399,route_server_peer
saopaulo,271387,route_server_peer
saopaulo,28142,route_server_peer
saopaulo,265171,route_server_peer
saopaulo,263443,route_server_peer
saopaulo,270907,route_server_peer
saopaulo,265207,route_server_peer
saopaulo,28163,route_server_peer
saopaulo,264592,route_server_peer
saopaulo,270541,route_server_peer
saopaulo,61678,route_server_peer
saopaulo,53209,route_server_peer
saopaulo,266414,route_server_peer
saopaulo,270838,route_server_peer
saopaulo,1916,route_server_peer
saopaulo,264496,route_server_peer
saopaulo,264569,route_server_peer
saopaulo,264133,route_server_peer
saopaulo,270358,route_server_peer
saopaulo,262530,route_server_peer
saopaulo,61922,route_server_peer
saopaulo,268402,route_server_peer
saopaulo,263292,route_server_peer
saopaulo,53154,route_server_peer
saopaulo,262812,route_server_peer
saopaulo,268548,route_server_peer
saopaulo,266205,route_server_peer
saopaulo,263961,route_server_peer
saopaulo,268962,route_server_peer
saopaulo,265953,route_server_peer
saopaulo,271689,route_server_peer
saopaulo,40120,route_server_peer
saopaulo,263982,route_server_peer
saopaulo,266139,route_server_peer
saopaulo,268983,route_server_peer
saopaulo,22356,route_server_peer
saopaulo,266124,route_server_peer
saopaulo,12654,peer
saopaulo,265272,route_server_peer
saopaulo,263858,route_server_peer
saopaulo,53185,route_server_peer
saopaulo,271008,route_server_peer
saopaulo,262539,route_server_peer
saopaulo,7048,route_server_peer
saopaulo,266160,route_server_peer
saopaulo,262313,route_server_peer
saopaulo,263462,route_server_peer
saopaulo,52559,route_server_peer
saopaulo,263026,route_server_peer
saopaulo,268434,route_server_peer
saopaulo,52544,route_server_peer
saopaulo,268331,route_server_peer
saopaulo,263278,route_server_peer
saopaulo,270560,route_server_peer
saopaulo,264359,route_server_peer
saopaulo,262868,route_server_peer
saopaulo,269708,route_server_peer
saopaulo,268375,route_server_peer
saopaulo,269524,route_server_peer
saopaulo,270901,route_server_peer
saopaulo,269714,route_server_peer
saopaulo,270878,route_server_peer
saopaulo,272665,route_server_peer
saopaulo,265950,route_server_peer
saopaulo,270336,route_server_peer
saopaulo,270863,route_server_peer
saopaulo,263897,route_server_peer
saopaulo,270398,route_server_peer
saopaulo,262706,route_server_peer
saopaulo,262454,route_server_peer
saopaulo,262764,route_server_peer
saopaulo,267575,route_server_peer
saopaulo,28201,route_server_peer
saopaulo,273573,route_server_peer
saopaulo,269180,route_server_peer
saopaulo,264141,route_server_peer
saopaulo,268952,route_server_peer
saopaulo,12684,route_server_peer
saopaulo,28178,route_server_peer
saopaulo,31898,route_server_peer
saopaulo,263266,route_server_peer
saopaulo,267334,route_server_peer
saopaulo,266371,route_server_peer
saopaulo,265038,route_server_peer
saopaulo,262713,route_server_peer
saopaulo,265126,route_server_peer
saopaulo,263155,route_server_peer
saopaulo,265912,route_server_peer
saopaulo,138915,route_server_peer
saopaulo,28606,route_server_peer
saopaulo,263569,route_server_peer
saopaulo,271682,route_server_peer
saopaulo,267289,route_server_peer
saopaulo,263341,route_server_peer
saopaulo,269416,route_server_peer
saopaulo,28209,route_server_peer
saopaulo,28642,route_server_peer
saopaulo,263525,route_server_peer
saopaulo,13357,route_server_peer
saopaulo,269401,route_server_peer
saopaulo,52772,route_server_peer
saopaulo,266593,route_server_peer
saopaulo,269587,route_server_peer
saopaulo,16735,route_server_peer
saopaulo,270623,route_server_peer
saopaulo,13150,route_server_peer
saopaulo,262620,route_server_peer
saopaulo,267117,route_server_peer
saopaulo,61745,route_server_peer
saopaulo,270905,route_server_peer
saopaulo,266933,route_server_peer
saopaulo,53236,route_server_peer
saopaulo,53221,route_server_peer
saopaulo,269199,route_server_peer
saopaulo,262469,route_server_peer
saopaulo,263380,route_server_peer
saopaulo,266272,route_server_peer
saopaulo,28604,route_server_peer
saopaulo,264999,route_server_peer
saopaulo,28293,route_server_peer
saopaulo,262300,route_server_peer
saopaulo,267649,route_server_peer
saopaulo,270333,route_server_peer
saopaulo,262505,route_server_peer
saopaulo,265405,route_server_peer
saopaulo,27688,route_server_peer
saopaulo,28329,route_server_peer
saopaulo,267397,route_server_peer
saopaulo,265997,route_server_peer
saopaulo,266434,route_server_peer
saopaulo,262403,route_server_peer
saopaulo,268125,route_server_peer
saopaulo,268546,route_server_peer
saopaulo,52444,route_server_peer
saopaulo,28145,route_server_peer
saopaulo,262787,route_server_peer
saopaulo,264574,route_server_peer
saopaulo,271303,route_server_peer
saopaulo,268732,route_server_peer
saopaulo,266338,route_server_peer
saopaulo,265375,route_server_peer
saopaulo,36236,route_server_peer
saopaulo,264009,route_server_peer
saopaulo,271459,route_server_peer
saopaulo,265928,route_server_peer
saopaulo,28669,route_server_peer
saopaulo,262343,route_server_peer
saopaulo,268878,route_server_peer
saopaulo,271562,route_server_peer
saopaulo,267974,route_server_peer
saopaulo,271404,route_server_peer
saopaulo,52908,route_server_peer
saopaulo,264002,route_server_peer
saopaulo,264389,route_server_peer
saopaulo,272529,route_server_peer
saopaulo,53094,route_server_peer
saopaulo,263481,route_server_peer
saopaulo,262957,route_server_peer
saopaulo,266373,route_server_peer
saopaulo,264129,route_server_peer
saopaulo,53240,route_server_peer
saopaulo,266121,route_server_peer
saopaulo,267439,route_server_peer
saopaulo,268350,route_server_peer
saopaulo,28001,route_server_peer
saopaulo,266311,route_server_peer
saopaulo,266519,route_server_peer
saopaulo,262474,route_server_peer
saopaulo,262861,route_server_peer
saopaulo,28187,route_server_peer
saopaulo,25192,route_server_peer
saopaulo,267460,route_server_peer
saopaulo,267343,route_server_peer
saopaulo,264223,route_server_peer
saopaulo,267291,route_server_peer
saopaulo,11284,route_server_peer
saopaulo,268609,route_server_peer
saopaulo,262408,route_server_peer
saopaulo,268668,route_server_peer
saopaulo,268793,route_server_peer
saopaulo,266438,route_server_peer
saopaulo,271022,route_server_peer
saopaulo,262806,route_server_peer
saopaulo,270794,route_server_peer
saopaulo,269506,route_server_peer
saopaulo,268199,route_server_peer
saopaulo,52712,route_server_peer
saopaulo,264555,route_server_peer
saopaulo,53133,route_server_peer
saopaulo,264227,route_server_peer
saopaulo,265379,route_server_peer
saopaulo,262725,route_server_peer
saopaulo,269096,route_server_peer
saopaulo,270860,route_server_peer
saopaulo,52971,route_server_peer
saopaulo,267993,route_server_peer
saopaulo,53155,route_server_peer
saopaulo,271046,route_server_peer
saopaulo,61871,route_server_peer
saopaulo,266118,route_server_peer
saopaulo,270577,route_server_peer
saopaulo,267205,route_server_peer
saopaulo,264324,route_server_peer
saopaulo,265249,route_server_peer
saopaulo,271474,route_server_peer
saopaulo,264397,route_server_peer
saopaulo,14650,route_server_peer
saopaulo,269266,route_server_peer
saopaulo,269614,route_server_peer
saopaulo,61633,route_server_peer
saopaulo,266923,route_server_peer
saopaulo,271267,route_server_peer
saopaulo,269035,route_server_peer
saopaulo,271027,route_server_peer
saopaulo,266428,route_server_peer
saopaulo,263024,route_server_peer
saopaulo,266454,route_server_peer
saopaulo,263847,route_server_peer
saopaulo,265098,route_server_peer
saopaulo,268818,route_server_peer
saopaulo,264246,route_server_peer
saopaulo,262506,route_server_peer
saopaulo,52716,route_server_peer
saopaulo,264996,route_server_peer
saopaulo,266247,route_server_peer
saopaulo,27715,route_server_peer
saopaulo,265055,route_server_peer
saopaulo,263151,route_server_peer
saopaulo,53013,route_server_peer
saopaulo,265032,route_server_peer
saopaulo,265143,route_server_peer
saopaulo,264417,route_server_peer
saopaulo,264528,route_server_peer
saopaulo,266409,route_server_peer
saopaulo,262572,route_server_peer
saopaulo,264936,route_server_peer
saopaulo,264321,route_server_peer
saopaulo,268041,route_server_peer
saopaulo,264186,route_server_peer
saopaulo,52580,route_server_peer
saopaulo,26415,route_server_peer
saopaulo,262355,route_server_peer
saopaulo,268876,route_server_peer
saopaulo,267462,route_server_peer
saopaulo,52862,route_server_peer
saopaulo,268359,route_server_peer
saopaulo,262468,route_server_peer
saopaulo,264014,route_server_peer
saopaulo,271537,route_server_peer
saopaulo,52631,route_server_peer
saopaulo,266927,route_server_peer
saopaulo,53180,route_server_peer
saopaulo,28254,route_server_peer
saopaulo,266060,route_server_peer
saopaulo,53238,route_server_peer
saopaulo,268676,route_server_peer
saopaulo,14551,route_server_peer
saopaulo,59930,route_server_peer
saopaulo,268735,route_server_peer
saopaulo,52890,route_server_peer
saopaulo,263101,route_server_peer
saopaulo,266081,route_server_peer
saopaulo,268222,route_server_peer
saopaulo,52721,route_server_peer
saopaulo,265229,route_server_peer
saopaulo,262317,route_server_peer
saopaulo,28258,route_server_peer
saopaulo,270350,route_server_peer
saopaulo,269031,route_server_peer
saopaulo,32098,route_server_peer
saopaulo,264294,route_server_peer
saopaulo,53245,route_server_peer
saopaulo,268156,route_server_peer
saopaulo,266436,route_server_peer
saopaulo,263346,route_server_peer
saopaulo,265147,route_server_peer
saopaulo,268563,route_server_peer
saopaulo,268768,route_server_peer
saopaulo,268200,route_server_peer
saopaulo,262427,route_server_peer
saopaulo,265933,route_server_peer
saopaulo,270741,route_server_peer
saopaulo,262825,route_server_peer
saopaulo,270289,route_server_peer
saopaulo,269665,route_server_peer
saopaulo,266545,route_server_peer
saopaulo,28649,route_server_peer
saopaulo,265354,route_server_peer
saopaulo,269422,route_server_peer
saopaulo,270814,route_server_peer
saopaulo,268459,route_server_peer
saopaulo,271414,route_server_peer
saopaulo,268843,route_server_peer
saopaulo,268606,route_server_peer
saopaulo,267991,route_server_peer
saopaulo,270293,route_server_peer
saopaulo,53130,route_server_peer
saopaulo,264929,route_server_peer
saopaulo,263084,route_server_peer
saopaulo,264054,route_server_peer
saopaulo,264461,route_server_peer
saopaulo,135391,route_server_peer
saopaulo,263574,route_server_peer
saopaulo,52821,route_server_peer
saopaulo,28135,route_server_peer
saopaulo,61663,route_server_peer
saopaulo,11019,route_server_peer
saopaulo,262380,route_server_peer
saopaulo,266328,route_server_peer
saopaulo,268344,route_server_peer
saopaulo,262491,route_server_peer
saopaulo,28204,route_server_peer
saopaulo,263892,route_server_peer
saopaulo,263277,route_server_peer
saopaulo,262512,route_server_peer
saopaulo,269589,route_server_peer
saopaulo,266232,route_server_peer
saopaulo,265269,route_server_peer
saopaulo,269047,route_server_peer
saopaulo,268699,route_server_peer
saopaulo,11802,route_server_peer
saopaulo,47787,route_server_peer
saopaulo,263661,route_server_peer
saopaulo,265462,route_server_peer
saopaulo,44444,route_server_peer
saopaulo,28283,route_server_peer
saopaulo,273568,route_server_peer
saopaulo,268772,route_server_peer
saopaulo,269523,route_server_peer
saopaulo,52656,route_server_peer
saopaulo,61512,route_server_peer
saopaulo,265938,route_server_peer
saopaulo,52729,route_server_peer
saopaulo,263595,route_server_peer
saopaulo,14463,route_server_peer
saopaulo,52817,route_server_peer
saopaulo,265949,route_server_peer
saopaulo,28668,route_server_peer
saopaulo,266022,route_server_peer
saopaulo,262742,route_server_peer
saopaulo,269002,route_server_peer
saopaulo,267157,route_server_peer
saopaulo,270766,route_server_peer
saopaulo,269090,route_server_peer
saopaulo,270877,route_server_peer
saopaulo,272195,route_server_peer
saopaulo,53047,route_server_peer
saopaulo,269075,route_server_peer
saopaulo,61888,route_server_peer
saopaulo,264023,route_server_peer
saopaulo,269372,route_server_peer
saopaulo,61873,route_server_peer
saopaulo,263124,route_server_peer
saopaulo,28154,route_server_peer
saopaulo,266607,route_server_peer
saopaulo,265266,route_server_peer
saopaulo,13495,route_server_peer
saopaulo,269370,route_server_peer
saopaulo,267496,route_server_peer
saopaulo,61737,route_server_peer
saopaulo,268503,route_server_peer
saopaulo,271284,route_server_peer
saopaulo,28252,route_server_peer
saopaulo,262516,route_server_peer
saopaulo,270417,route_server_peer
saopaulo,262589,route_server_peer
saopaulo,268689,route_server_peer
saopaulo,270622,route_server_peer
saopaulo,266445,route_server_peer
saopaulo,269315,route_server_peer
saopaulo,272207,route_server_peer
saopaulo,262886,route_server_peer
saopaulo,266094,route_server_peer
saopaulo,268235,route_server_peer
saopaulo,268835,route_server_peer
saopaulo,61817,route_server_peer
saopaulo,265968,route_server_peer
saopaulo,61802,route_server_peer
saopaulo,264248,route_server_peer
saopaulo,269597,route_server_peer
saopaulo,263347,route_server_peer
saopaulo,272741,route_server_peer
saopaulo,268696,route_server_peer
saopaulo,11644,route_server_peer
saopaulo,268538,route_server_peer
saopaulo,269138,route_server_peer
saopaulo,268175,route_server_peer
saopaulo,53139,route_server_peer
saopaulo,269552,route_server_peer
saopaulo,269435,route_server_peer
saopaulo,7195,route_server_peer
saopaulo,268035,route_server_peer
saopaulo,266315,route_server_peer
saopaulo,28196,route_server_peer
saopaulo,28580,route_server_peer
saopaulo,23105,route_server_peer
saopaulo,26609,route_server_peer
saopaulo,28202,route_server_peer
saopaulo,61764,route_server_peer
saopaulo,262675,route_server_peer
saopaulo,52648,route_server_peer
saopaulo,262558,route_server_peer
saopaulo,264439,route_server_peer
saopaulo,270664,route_server_peer
saopaulo,267544,route_server_peer
saopaulo,269671,route_server_peer
saopaulo,270937,route_server_peer
saopaulo,268069,route_server_peer
saopaulo,53218,route_server_peer
saopaulo,52980,route_server_peer
saopaulo,266098,route_server_peer
saopaulo,270967,route_server_peer
saopaulo,264311,route_server_peer
saopaulo,271380,route_server_peer
saopaulo,36040,route_server_peer
saopaulo,265281,route_server_peer
saopaulo,265053,route_server_peer
saopaulo,264288,route_server_peer
saopaulo,263750,route_server_peer
saopaulo,266430,route_server_peer
saopaulo,266416,route_server_peer
saopaulo,263421,route_server_peer
saopaulo,269535,route_server_peer
saopaulo,267579,route_server_peer
saopaulo,53166,route_server_peer
saopaulo,41095,route_server_peer
saopaulo,270306,route_server_peer
saopaulo,61568,route_server_peer
saopaulo,53202,route_server_peer
saopaulo,269439,route_server_peer
saopaulo,21574,route_server_peer
